report,violation,corrected_on_site,repeat_violation
812472,44.0,0,0
812472,50.0,0,0
812499,0.0,0,0
812499,3.0,1,0
812499,5.0,1,0
812499,16.0,0,0
812499,51.0,0,0
812506,0.0,0,0
812506,15.0,1,0
812506,22.0,1,0
812506,33.0,1,0
812506,37.0,0,0
812506,39.0,1,0
812508,0.0,0,0
812508,16.0,0,1
812508,36.0,1,0
812508,44.0,1,0
812510,0.0,0,0
812510,15.0,0,0
812510,16.0,0,0
812510,36.0,0,0
812510,37.0,1,0
812510,47.0,1,0
812510,48.0,0,0
812510,52.0,0,0
812515,0.0,0,0
812515,13.0,1,0
812515,22.0,1,0
812515,36.0,0,0
812515,39.0,1,0
812515,41.0,1,0
812518,0.0,0,0
812519,0.0,0,0
812519,10.0,0,0
812519,16.0,1,1
812524,0.0,0,0
812524,3.0,0,0
812524,5.0,0,0
812524,10.0,1,0
812524,14.0,0,0
812524,22.0,0,0
812524,36.0,1,0
812524,39.0,1,0
812524,47.0,1,0
812524,48.0,0,0
812524,50.0,0,0
812524,51.0,0,0
812525,0.0,0,0
812532,0.0,0,0
812532,1.0,0,0
812532,10.0,0,0
812532,21.0,1,0
812532,22.0,0,0
812532,33.0,0,0
812532,47.0,0,0
812532,49.0,0,0
812538,0.0,0,0
812538,5.0,1,0
812538,16.0,1,0
812538,37.0,1,0
812538,51.0,1,0
812538,52.0,0,0
812540,0.0,0,0
812540,8.0,1,0
812540,14.0,0,0
812540,15.0,1,0
812540,16.0,1,0
812540,21.0,0,0
812540,22.0,0,0
812540,23.0,0,0
812540,25.0,1,0
812540,37.0,0,0
812540,40.0,1,0
812540,41.0,0,0
812540,43.0,0,0
812540,44.0,0,0
812540,47.0,0,0
812540,49.0,0,0
812558,0.0,0,0
812558,3.0,0,1
812558,16.0,0,1
812590,0.0,0,0
812590,15.0,1,0
812590,22.0,1,0
812590,23.0,1,0
812590,47.0,1,0
812592,0.0,0,0
812592,21.0,1,0
812592,22.0,1,0
812592,47.0,1,0
812594,0.0,0,0
812594,14.0,1,0
812594,22.0,1,0
812594,47.0,1,0
812607,0.0,0,0
812607,25.0,0,0
812613,0.0,0,0
812615,0.0,0,0
812626,0.0,0,0
812626,15.0,1,0
812626,33.0,1,0
812626,38.0,0,0
812626,43.0,0,0
812626,44.0,0,0
812626,49.0,0,0
812640,0.0,0,0
812640,2.0,0,0
812640,16.0,1,0
812640,51.0,1,0
812653,0.0,0,0
812653,8.0,0,0
812653,10.0,1,0
812653,15.0,1,0
812653,16.0,0,0
812653,20.0,1,0
812653,22.0,0,0
812653,28.0,1,0
812653,33.0,0,0
812653,37.0,0,0
812653,39.0,1,0
812653,40.0,0,0
812653,41.0,0,0
812653,44.0,0,0
812653,45.0,0,0
812653,46.0,1,0
812653,47.0,0,0
812653,48.0,0,0
812653,51.0,0,0
812653,53.0,0,0
812654,0.0,0,0
812667,0.0,0,0
812667,22.0,1,1
812675,0.0,0,0
812675,5.0,1,0
812675,37.0,0,0
812675,43.0,0,0
812680,0.0,0,0
812680,5.0,0,0
812680,10.0,0,0
812680,16.0,1,0
812680,38.0,0,0
812680,48.0,0,0
812680,52.0,0,0
812689,0.0,0,0
812692,0.0,0,0
812692,15.0,1,0
812692,20.0,1,0
812692,22.0,1,0
812692,33.0,1,0
812692,38.0,0,0
812692,49.0,0,0
812699,0.0,0,0
812699,47.0,0,0
812699,49.0,0,0
812699,50.0,0,0
812703,0.0,0,0
812703,10.0,0,1
812703,43.0,0,1
812716,0.0,0,0
812716,15.0,1,0
812716,22.0,1,0
812716,43.0,1,0
812719,0.0,0,0
812719,33.0,0,1
812723,0.0,0,0
812723,10.0,0,0
812723,39.0,0,0
812731,0.0,0,0
812731,5.0,1,0
812731,16.0,1,0
812731,49.0,0,0
812740,0.0,0,0
812740,1.0,1,0
812740,3.0,1,0
812740,5.0,0,0
812740,8.0,0,0
812740,10.0,0,0
812740,36.0,0,0
812740,38.0,0,0
812740,41.0,0,0
812740,44.0,0,0
812740,48.0,0,0
812740,51.0,0,0
812740,52.0,0,0
812740,53.0,0,0
812746,0.0,0,0
812746,3.0,1,0
812746,10.0,0,0
812746,15.0,0,0
812746,23.0,0,0
812746,36.0,0,0
812746,39.0,0,0
812746,44.0,0,0
812747,0.0,0,0
812747,2.0,0,0
812747,3.0,1,0
812747,10.0,0,0
812747,38.0,0,0
812747,43.0,1,0
812747,45.0,0,0
812748,0.0,0,0
812748,2.0,0,0
812748,8.0,1,0
812748,10.0,0,0
812748,16.0,0,0
812748,23.0,0,0
812748,28.0,0,0
812748,33.0,0,0
812748,36.0,0,0
812748,38.0,0,0
812748,39.0,1,0
812748,44.0,0,0
812748,45.0,0,0
812748,47.0,0,0
812748,50.0,1,0
812748,51.0,0,0
812748,53.0,0,0
812760,0.0,0,0
812760,5.0,1,0
812760,10.0,1,0
812760,37.0,1,0
812760,43.0,1,0
812768,0.0,0,0
812768,3.0,1,0
812768,6.0,1,0
812768,10.0,1,0
812768,14.0,0,0
812768,15.0,0,0
812768,16.0,0,0
812768,22.0,0,0
812768,28.0,1,0
812768,33.0,1,0
812768,39.0,1,0
812768,43.0,0,0
812768,47.0,0,0
812768,48.0,0,0
812772,0.0,0,0
812772,5.0,1,0
812772,22.0,1,0
812772,23.0,1,0
812772,36.0,0,0
812779,0.0,0,0
812779,16.0,1,0
812779,22.0,1,0
812779,32.0,0,0
812779,33.0,0,0
812779,39.0,0,0
812779,43.0,0,0
812779,47.0,0,0
812783,0.0,0,0
812783,3.0,1,0
812783,5.0,1,0
812783,9.0,1,0
812783,10.0,0,0
812783,33.0,0,0
812783,36.0,1,0
812783,48.0,0,0
812783,50.0,0,0
812783,51.0,0,0
812790,0.0,0,0
812790,3.0,0,1
812790,22.0,0,1
812790,38.0,0,1
812794,0.0,0,0
812796,0.0,0,0
812796,18.0,0,1
812796,51.0,0,1
812809,0.0,0,0
812809,1.0,0,0
812809,3.0,0,1
812809,6.0,0,1
812809,8.0,0,1
812809,10.0,0,1
812809,15.0,0,1
812809,16.0,0,1
812809,22.0,0,1
812809,28.0,0,1
812809,33.0,0,0
812809,35.0,0,1
812809,36.0,0,1
812809,37.0,0,1
812809,40.0,0,1
812809,47.0,0,1
812809,48.0,0,1
812812,0.0,0,0
812812,2.0,0,0
812812,5.0,0,0
812812,15.0,1,0
812812,37.0,1,0
812812,43.0,1,0
812812,44.0,1,0
812812,47.0,0,0
812812,52.0,0,0
812815,0.0,0,0
812815,5.0,0,0
812815,14.0,0,0
812815,15.0,1,0
812815,36.0,0,0
812815,37.0,0,0
812815,39.0,0,0
812815,44.0,0,0
812815,47.0,0,0
812815,48.0,0,0
812815,52.0,0,0
812818,0.0,0,0
812818,53.0,0,0
812827,0.0,0,0
812827,8.0,1,0
812827,24.0,1,0
812827,50.0,1,0
812829,0.0,0,0
812829,15.0,1,0
812836,0.0,0,0
812843,0.0,0,0
812843,48.0,0,1
812851,0.0,0,0
812851,3.0,1,0
812851,5.0,1,0
812851,10.0,0,0
812851,22.0,0,0
812851,33.0,0,0
812851,36.0,0,0
812851,38.0,0,0
812851,45.0,0,0
812851,47.0,0,0
812851,49.0,0,0
812852,0.0,0,0
812852,3.0,0,0
812852,5.0,0,0
812852,10.0,0,0
812852,22.0,1,0
812852,36.0,0,0
812852,37.0,0,0
812852,38.0,0,0
812852,44.0,0,0
812852,47.0,0,0
812853,0.0,0,0
812853,5.0,0,0
812853,10.0,0,0
812853,13.0,1,0
812853,14.0,0,0
812853,16.0,0,0
812853,28.0,1,0
812853,36.0,0,0
812853,39.0,0,0
812853,43.0,1,0
812853,48.0,0,0
812853,51.0,0,0
812853,52.0,0,0
812853,53.0,0,0
812855,0.0,0,0
812855,3.0,1,0
812855,5.0,1,0
812855,21.0,1,0
812855,47.0,0,0
812856,0.0,0,0
812861,0.0,0,0
812883,0.0,0,0
812883,38.0,0,1
812884,0.0,0,0
812884,3.0,1,0
812884,5.0,1,0
812884,10.0,1,0
812884,36.0,0,0
812884,37.0,0,0
812884,45.0,0,0
812884,48.0,0,0
812890,0.0,0,0
812890,15.0,1,0
812890,22.0,0,0
812890,35.0,1,0
812890,39.0,1,0
812890,41.0,0,0
812890,43.0,1,0
812890,48.0,0,0
812890,51.0,0,0
812909,0.0,0,0
812909,10.0,0,1
812909,22.0,0,1
812909,44.0,1,0
812910,0.0,0,0
812910,10.0,0,1
812910,45.0,1,0
812917,0.0,0,0
812917,5.0,0,0
812917,10.0,1,0
812917,36.0,0,0
812917,48.0,0,0
812917,52.0,0,0
812924,0.0,0,0
812924,3.0,1,0
812924,5.0,1,0
812924,37.0,1,0
812928,0.0,0,0
812934,0.0,0,0
812934,52.0,0,1
812937,0.0,0,0
812937,5.0,1,0
812940,0.0,0,0
812949,0.0,0,0
812949,10.0,0,0
812949,15.0,1,0
812949,16.0,0,0
812949,22.0,0,0
812949,36.0,0,0
812949,37.0,0,0
812949,41.0,0,0
812949,47.0,0,0
812949,51.0,0,0
812949,52.0,0,0
812954,0.0,0,0
812954,5.0,1,0
812954,16.0,0,0
812954,36.0,0,0
812954,38.0,0,0
812954,47.0,0,0
812956,0.0,0,0
812956,5.0,1,0
812956,10.0,1,0
812956,36.0,0,0
812956,43.0,0,0
812956,49.0,0,0
812956,51.0,0,0
812957,0.0,0,0
812957,3.0,0,0
812957,23.0,1,0
812957,36.0,0,0
812957,37.0,0,0
812957,41.0,0,0
812957,48.0,0,0
812961,0.0,0,0
812963,0.0,0,0
812963,3.0,1,0
812963,5.0,1,0
812963,29.0,0,0
812963,32.0,0,0
812963,36.0,0,1
812963,41.0,1,1
812963,53.0,0,1
812972,0.0,0,0
812972,2.0,0,0
812972,3.0,1,0
812972,5.0,0,0
812972,10.0,0,0
812972,22.0,1,0
812972,36.0,0,0
812972,37.0,0,0
812972,38.0,0,0
812972,39.0,0,0
812972,40.0,1,0
812972,41.0,0,0
812972,43.0,1,0
812972,45.0,0,0
812972,47.0,0,0
812972,48.0,0,0
812972,51.0,0,0
812972,52.0,0,0
812976,0.0,0,0
812990,0.0,0,0
812990,10.0,1,0
812990,16.0,0,1
812990,43.0,1,0
813001,0.0,0,0
813001,5.0,0,0
813001,8.0,0,0
813001,40.0,1,0
813001,53.0,0,0
813006,0.0,0,0
813006,5.0,1,0
813006,22.0,1,0
813006,38.0,0,0
813009,0.0,0,0
813009,3.0,0,0
813009,10.0,1,0
813009,16.0,0,0
813009,38.0,0,0
813014,0.0,0,0
813014,5.0,0,0
813014,10.0,1,0
813014,15.0,0,0
813014,16.0,0,0
813014,21.0,0,0
813014,22.0,0,0
813014,39.0,1,0
813014,41.0,0,0
813014,43.0,0,0
813014,47.0,0,0
813014,49.0,0,0
813015,0.0,0,0
813017,0.0,0,0
813017,2.0,0,0
813017,10.0,0,0
813017,16.0,0,0
813017,22.0,0,0
813017,38.0,0,0
813017,48.0,0,0
813017,49.0,0,0
813022,0.0,0,0
813023,0.0,0,0
813025,0.0,0,0
813025,5.0,1,0
813025,15.0,1,0
813025,22.0,1,0
813025,36.0,0,0
813025,37.0,0,0
813025,39.0,0,0
813025,41.0,1,0
813025,45.0,1,0
813038,0.0,0,0
813038,53.0,0,0
813052,0.0,0,0
813052,3.0,1,0
813052,10.0,1,0
813052,16.0,1,0
813052,19.0,1,0
813052,21.0,1,0
813052,22.0,1,0
813052,23.0,1,0
813052,28.0,1,0
813052,43.0,1,0
813052,49.0,1,0
813055,0.0,0,0
813073,0.0,0,0
813073,48.0,0,0
813073,51.0,0,0
813078,0.0,0,0
813078,50.0,0,0
813080,0.0,0,0
813080,1.0,0,0
813080,2.0,0,0
813080,22.0,1,0
813080,33.0,0,0
813091,0.0,0,0
813091,16.0,1,1
813091,22.0,1,1
813091,48.0,0,1
813093,0.0,0,0
813097,0.0,0,0
813098,0.0,0,0
813098,3.0,0,0
813098,10.0,1,0
813098,23.0,0,0
813098,37.0,1,0
813098,41.0,0,0
813098,48.0,0,0
813098,51.0,0,0
813098,53.0,0,0
813105,0.0,0,0
813105,36.0,0,0
813105,47.0,0,0
813105,48.0,0,0
813105,51.0,0,0
813108,0.0,0,0
813110,0.0,0,0
813121,0.0,0,0
813121,29.0,1,0
813121,48.0,0,0
813124,0.0,0,0
813124,47.0,0,0
813124,51.0,0,0
813127,0.0,0,0
813131,0.0,0,0
813131,5.0,0,0
813131,47.0,0,0
813131,50.0,0,0
813131,51.0,0,0
813131,53.0,0,0
813135,0.0,0,0
813135,10.0,0,0
813135,22.0,0,0
813135,33.0,0,0
813135,39.0,0,0
813135,43.0,1,0
813139,0.0,0,0
813139,36.0,0,0
813139,51.0,1,1
813143,0.0,0,0
813143,10.0,0,0
813143,22.0,0,0
813143,33.0,0,0
813144,0.0,0,0
813144,3.0,0,0
813144,5.0,0,0
813144,36.0,0,0
813144,47.0,0,0
813148,0.0,0,0
813148,38.0,0,0
813156,0.0,0,0
813156,8.0,1,0
813156,10.0,0,0
813156,15.0,0,0
813156,16.0,0,0
813156,22.0,1,0
813156,23.0,0,0
813156,37.0,0,0
813156,38.0,0,0
813156,41.0,0,0
813156,44.0,0,0
813156,46.0,0,0
813156,47.0,1,0
813156,50.0,1,0
813159,0.0,0,0
813159,1.0,0,0
813159,2.0,0,0
813159,8.0,1,0
813159,10.0,0,0
813159,16.0,1,0
813159,22.0,0,0
813159,23.0,0,0
813159,41.0,0,0
813159,44.0,0,0
813159,46.0,0,0
813164,0.0,0,0
813164,2.0,0,0
813164,5.0,0,0
813164,10.0,0,0
813164,36.0,0,0
813164,38.0,0,0
813164,47.0,0,0
813164,48.0,0,0
813164,51.0,0,0
813164,52.0,0,0
813170,0.0,0,0
813179,0.0,0,0
813180,0.0,0,0
813181,0.0,0,0
813182,0.0,0,0
813182,15.0,0,0
813182,23.0,0,0
813182,24.0,0,0
813182,41.0,0,0
813182,53.0,0,0
813183,0.0,0,0
813183,16.0,0,0
813183,35.0,1,0
813183,49.0,0,0
813183,51.0,0,0
813186,0.0,0,0
813186,22.0,1,0
813186,51.0,0,0
813205,0.0,0,0
813205,10.0,1,0
813205,22.0,1,1
813214,0.0,0,0
813214,16.0,1,0
813220,0.0,0,0
813220,10.0,0,0
813220,16.0,0,0
813220,22.0,0,0
813220,23.0,0,0
813220,37.0,0,0
813220,38.0,0,0
813220,39.0,0,0
813220,41.0,0,0
813220,45.0,0,0
813220,49.0,0,0
813221,0.0,0,0
813221,3.0,0,0
813221,5.0,1,0
813221,10.0,0,0
813221,15.0,1,0
813221,16.0,0,0
813221,22.0,0,0
813221,23.0,0,0
813221,33.0,1,0
813221,36.0,0,0
813221,43.0,0,0
813221,48.0,0,0
813221,49.0,0,0
813230,0.0,0,0
813230,2.0,0,0
813230,3.0,0,0
813230,5.0,1,0
813230,10.0,1,0
813230,37.0,0,0
813230,51.0,0,0
813236,0.0,0,0
813236,5.0,0,0
813236,8.0,1,0
813236,38.0,0,0
813236,40.0,0,0
813236,43.0,1,0
813236,45.0,1,0
813236,51.0,0,0
813243,0.0,0,0
813243,21.0,1,0
813243,22.0,1,0
813243,39.0,1,0
813250,0.0,0,0
813250,3.0,1,0
813250,8.0,0,0
813250,10.0,0,0
813250,14.0,1,0
813250,15.0,0,0
813250,16.0,1,0
813250,22.0,1,0
813250,23.0,1,0
813250,38.0,0,0
813250,40.0,1,0
813250,41.0,0,0
813250,44.0,0,0
813250,46.0,0,0
813250,47.0,0,0
813250,48.0,0,0
813250,50.0,0,0
813257,0.0,0,0
813258,0.0,0,0
813258,5.0,0,0
813259,0.0,0,0
813262,0.0,0,0
813263,0.0,0,0
813263,2.0,0,0
813263,5.0,0,0
813263,22.0,0,0
813263,23.0,0,0
813263,41.0,0,0
813263,48.0,0,0
813263,49.0,0,0
813267,0.0,0,0
813269,0.0,0,0
813269,10.0,0,0
813269,16.0,0,0
813269,38.0,0,0
813271,0.0,0,0
813271,15.0,0,0
813271,16.0,0,0
813271,38.0,0,0
813271,44.0,0,0
813271,47.0,0,0
813276,0.0,0,0
813276,5.0,0,0
813276,15.0,1,0
813279,0.0,0,0
813279,7.0,0,0
813279,8.0,0,0
813279,15.0,0,0
813279,16.0,0,0
813279,21.0,0,0
813279,22.0,0,0
813279,23.0,0,0
813279,25.0,0,0
813279,37.0,0,0
813279,39.0,0,0
813279,40.0,0,0
813279,41.0,0,0
813279,44.0,0,0
813279,47.0,0,0
813279,51.0,0,0
813296,0.0,0,0
813296,10.0,0,0
813296,15.0,1,0
813296,16.0,0,0
813296,18.0,1,0
813296,21.0,0,0
813296,23.0,0,0
813296,47.0,0,0
813301,0.0,0,0
813304,0.0,0,0
813304,2.0,1,0
813304,3.0,1,0
813304,10.0,1,0
813304,16.0,1,0
813305,0.0,0,0
813305,3.0,0,0
813305,5.0,1,0
813305,14.0,0,0
813305,16.0,0,0
813305,21.0,1,0
813305,29.0,0,0
813305,32.0,0,0
813305,50.0,0,0
813306,0.0,0,0
813306,39.0,1,0
813306,43.0,1,0
813306,47.0,0,0
813310,0.0,0,0
813313,0.0,0,0
813313,2.0,0,0
813313,3.0,0,0
813313,5.0,0,0
813314,0.0,0,0
813314,5.0,0,0
813314,16.0,0,0
813314,23.0,0,0
813314,33.0,1,0
813314,45.0,0,0
813314,48.0,0,0
813314,53.0,0,0
813319,0.0,0,0
813320,0.0,0,0
813320,52.0,0,0
813321,0.0,0,0
813321,48.0,0,1
813321,50.0,0,1
813323,0.0,0,0
813328,0.0,0,0
813328,24.0,1,0
813333,0.0,0,0
813338,0.0,0,0
813339,0.0,0,0
813339,10.0,1,0
813339,33.0,0,0
813339,47.0,0,0
813339,51.0,0,0
813339,52.0,0,0
813341,0.0,0,0
813341,3.0,0,0
813341,5.0,1,0
813341,22.0,0,0
813341,44.0,0,0
813341,48.0,0,0
813342,0.0,0,0
813342,52.0,0,1
813347,0.0,0,0
813347,5.0,0,0
813347,14.0,0,0
813347,16.0,0,0
813347,22.0,1,0
813347,36.0,0,0
813347,38.0,0,0
813350,0.0,0,0
813352,0.0,0,0
813352,2.0,0,1
813352,35.0,1,0
813352,37.0,1,0
813352,40.0,1,0
813352,48.0,0,1
813358,0.0,0,0
813358,36.0,0,1
813358,37.0,0,1
813358,41.0,0,1
813358,51.0,0,1
813359,0.0,0,0
813359,5.0,0,0
813359,6.0,1,0
813359,10.0,0,0
813359,15.0,1,0
813359,16.0,1,0
813359,21.0,1,0
813359,23.0,0,0
813359,28.0,1,0
813359,39.0,1,0
813359,41.0,0,0
813359,52.0,0,1
813360,0.0,0,0
813360,38.0,0,1
813368,0.0,0,0
813368,5.0,1,0
813368,48.0,1,0
813372,0.0,0,0
813379,0.0,0,0
813379,10.0,1,0
813379,28.0,1,0
813379,45.0,0,0
813379,48.0,0,0
813379,49.0,0,0
813380,0.0,0,0
813382,0.0,0,0
813382,2.0,0,0
813382,10.0,0,0
813382,22.0,0,0
813382,51.0,0,0
813388,0.0,0,0
813388,16.0,0,0
813388,48.0,0,0
813390,0.0,0,0
813394,0.0,0,0
813394,2.0,0,1
813398,0.0,0,0
813404,0.0,0,0
813404,10.0,0,0
813404,40.0,0,0
813405,0.0,0,0
813405,2.0,0,0
813405,10.0,0,0
813405,36.0,0,1
813405,41.0,0,1
813405,47.0,0,1
813405,48.0,0,1
813405,51.0,0,1
813405,52.0,0,1
813414,0.0,0,0
813414,3.0,0,0
813414,5.0,0,0
813414,10.0,0,0
813414,15.0,1,0
813414,22.0,0,0
813414,23.0,0,0
813414,36.0,1,0
813414,37.0,0,0
813414,48.0,0,0
813414,51.0,0,0
813415,0.0,0,0
813415,5.0,1,0
813415,22.0,1,0
813415,23.0,1,0
813415,43.0,1,0
813415,49.0,0,0
813420,0.0,0,0
813420,2.0,0,0
813420,3.0,0,0
813420,37.0,1,0
813420,38.0,0,0
813420,48.0,0,0
813420,51.0,0,0
813420,52.0,0,0
813430,0.0,0,0
813430,10.0,0,1
813434,0.0,0,0
813434,8.0,1,0
813434,10.0,1,0
813434,22.0,0,0
813434,47.0,0,0
813434,50.0,1,0
813439,0.0,0,0
813439,5.0,0,0
813439,10.0,0,0
813439,16.0,0,0
813439,38.0,0,0
813439,48.0,0,0
813445,0.0,0,0
813449,0.0,0,0
813455,0.0,0,0
813455,38.0,0,1
813455,52.0,0,1
813456,0.0,0,0
813456,16.0,1,0
813456,43.0,1,0
813458,0.0,0,0
813458,5.0,0,0
813458,24.0,0,0
813458,44.0,1,0
813458,47.0,0,0
813459,0.0,0,0
813462,0.0,0,0
813465,0.0,0,0
813465,3.0,1,0
813465,8.0,1,0
813465,14.0,1,0
813465,15.0,0,0
813465,16.0,0,0
813465,22.0,1,0
813465,23.0,0,0
813465,37.0,0,0
813465,41.0,0,0
813465,43.0,0,0
813465,44.0,0,0
813465,46.0,0,0
813465,47.0,0,0
813465,52.0,0,0
813470,0.0,0,0
813470,2.0,0,0
813470,38.0,0,0
813474,0.0,0,0
813474,10.0,0,0
813477,0.0,0,0
813477,3.0,0,0
813477,5.0,0,0
813477,10.0,1,0
813477,37.0,0,0
813477,47.0,0,0
813478,0.0,0,0
813478,10.0,0,0
813478,33.0,0,0
813478,38.0,0,0
813478,47.0,0,0
813478,51.0,0,0
813478,53.0,0,0
813480,0.0,0,0
813480,5.0,0,0
813480,8.0,1,0
813480,16.0,0,0
813480,22.0,0,0
813480,33.0,1,0
813480,35.0,0,0
813480,36.0,0,0
813480,39.0,0,0
813480,43.0,0,0
813480,47.0,0,0
813480,48.0,0,0
813485,0.0,0,0
813486,0.0,0,0
813488,0.0,0,0
813492,0.0,0,0
813492,2.0,0,0
813492,5.0,0,0
813492,16.0,1,0
813492,37.0,0,0
813492,38.0,0,0
813492,39.0,0,0
813492,44.0,0,0
813492,47.0,0,0
813492,48.0,0,0
813492,51.0,0,0
813492,52.0,0,0
813493,0.0,0,0
813495,0.0,0,0
813495,8.0,0,0
813495,16.0,0,0
813495,22.0,1,0
813495,41.0,0,0
813495,44.0,0,0
813495,46.0,0,0
813495,50.0,0,0
813496,0.0,0,0
813507,0.0,0,0
813507,48.0,0,1
813512,0.0,0,0
813512,2.0,0,0
813512,16.0,0,0
813512,49.0,0,0
813512,51.0,0,0
813516,0.0,0,0
813516,5.0,1,0
813516,10.0,1,0
813516,16.0,1,0
813526,0.0,0,0
813526,15.0,1,0
813526,22.0,1,0
813526,23.0,1,0
813528,0.0,0,0
813528,10.0,1,0
813528,21.0,1,0
813528,22.0,1,0
813531,0.0,0,0
813531,5.0,0,0
813531,16.0,0,0
813531,22.0,0,0
813531,36.0,0,0
813531,40.0,0,0
813531,41.0,0,0
813531,45.0,0,0
813531,48.0,0,0
813533,0.0,0,0
813533,36.0,0,1
813533,47.0,0,1
813533,48.0,0,1
813534,0.0,0,0
813535,0.0,0,0
813535,48.0,0,1
813535,51.0,0,1
813539,0.0,0,0
813539,10.0,1,0
813539,16.0,0,0
813539,22.0,0,0
813539,23.0,0,0
813539,48.0,0,0
813539,49.0,0,0
813539,51.0,0,0
813542,0.0,0,0
813547,0.0,0,0
813547,48.0,0,0
813550,0.0,0,0
813551,0.0,0,0
813551,15.0,1,0
813551,16.0,1,0
813551,40.0,0,0
813554,0.0,0,0
813554,6.0,1,0
813554,15.0,1,0
813554,48.0,0,0
813556,0.0,0,0
813562,0.0,0,0
813570,0.0,0,0
813570,1.0,0,0
813570,10.0,1,0
813570,14.0,1,0
813570,16.0,1,0
813570,22.0,1,0
813570,37.0,0,0
813571,0.0,0,0
813571,3.0,0,0
813571,8.0,1,0
813571,10.0,1,0
813571,15.0,0,0
813571,16.0,1,0
813571,22.0,0,0
813571,23.0,0,0
813571,25.0,1,0
813571,37.0,0,0
813571,39.0,0,0
813571,41.0,0,0
813571,46.0,0,0
813571,48.0,1,0
813571,49.0,0,0
813571,53.0,0,0
813572,0.0,0,0
813572,1.0,1,0
813572,22.0,0,1
813572,52.0,0,0
813576,0.0,0,0
813576,14.0,1,0
813576,20.0,1,0
813576,31.0,1,0
813582,0.0,0,0
813586,0.0,0,0
813586,2.0,0,0
813586,15.0,0,0
813586,16.0,0,0
813586,23.0,0,0
813591,0.0,0,0
813591,5.0,1,0
813591,49.0,0,1
813597,0.0,0,0
813597,5.0,1,0
813597,21.0,1,0
813597,22.0,1,0
813597,39.0,1,0
813599,0.0,0,0
813599,33.0,0,0
813599,38.0,0,0
813599,51.0,0,0
813599,53.0,0,0
813603,0.0,0,0
813603,2.0,0,1
813603,38.0,0,1
813603,48.0,0,1
813603,51.0,0,1
813603,52.0,0,1
813604,0.0,0,0
813604,47.0,0,0
813610,0.0,0,0
813612,0.0,0,0
813627,0.0,0,0
813627,15.0,1,0
813627,23.0,1,0
813627,24.0,1,0
813629,0.0,0,0
813631,0.0,0,0
813632,0.0,0,0
813632,16.0,0,0
813632,36.0,0,0
813632,37.0,0,0
813632,41.0,0,0
813634,0.0,0,0
813634,52.0,0,1
813637,0.0,0,0
813637,22.0,0,1
813640,0.0,0,0
813640,10.0,1,0
813642,0.0,0,0
813642,51.0,0,0
813642,52.0,0,0
813644,0.0,0,0
813644,9.0,1,0
813644,10.0,0,0
813644,15.0,1,0
813644,16.0,0,0
813644,22.0,0,0
813644,23.0,0,0
813644,36.0,0,0
813644,37.0,0,0
813644,40.0,0,0
813644,41.0,0,0
813644,44.0,0,0
813644,46.0,0,0
813644,48.0,1,0
813644,50.0,1,0
813644,52.0,0,0
813645,0.0,0,0
813645,48.0,0,0
813651,0.0,0,0
813669,0.0,0,0
813670,0.0,0,0
813670,3.0,1,0
813670,5.0,1,0
813670,39.0,1,0
813670,48.0,1,0
813688,0.0,0,0
813688,52.0,0,1
813689,0.0,0,0
813691,0.0,0,0
813712,0.0,0,0
813724,0.0,0,0
813724,10.0,1,0
813724,14.0,1,0
813749,0.0,0,0
813749,1.0,0,1
813749,22.0,0,0
813749,23.0,0,0
813749,38.0,0,1
813749,48.0,0,1
813749,52.0,0,1
813750,0.0,0,0
813750,3.0,1,0
813750,5.0,0,0
813750,10.0,0,0
813750,16.0,0,0
813750,22.0,0,0
813750,33.0,0,0
813750,36.0,0,0
813750,41.0,0,0
813750,47.0,0,0
813750,48.0,0,0
813750,52.0,0,0
813750,53.0,0,0
813757,0.0,0,0
813757,37.0,1,0
813762,0.0,0,0
813763,0.0,0,0
813773,0.0,0,0
813773,45.0,0,0
813781,0.0,0,0
813781,3.0,0,0
813781,5.0,0,0
813781,8.0,1,0
813781,15.0,1,0
813781,22.0,1,0
813781,23.0,0,0
813781,28.0,0,0
813781,36.0,0,0
813781,37.0,0,0
813781,40.0,0,0
813781,45.0,0,0
813781,47.0,0,0
813781,48.0,0,0
813781,51.0,0,0
813796,0.0,0,0
813796,37.0,1,0
813796,47.0,0,0
813796,51.0,0,0
813796,52.0,0,0
813798,0.0,0,0
813798,5.0,1,0
813799,0.0,0,0
813805,0.0,0,0
813806,0.0,0,0
813806,45.0,1,0
813811,0.0,0,0
813811,1.0,0,0
813811,3.0,0,0
813811,5.0,0,0
813811,10.0,0,0
813811,36.0,0,0
813811,37.0,0,0
813811,38.0,0,0
813811,41.0,0,0
813811,47.0,0,0
813817,0.0,0,0
813817,16.0,0,0
813817,21.0,0,0
813817,37.0,0,0
813817,41.0,0,0
813817,49.0,0,0
813818,0.0,0,0
813818,5.0,0,0
813818,10.0,0,0
813818,15.0,0,0
813818,16.0,0,0
813818,22.0,0,0
813818,33.0,0,0
813818,38.0,0,0
813818,47.0,0,0
813830,0.0,0,0
813830,5.0,1,0
813830,16.0,0,1
813830,22.0,0,1
813830,36.0,0,1
813830,43.0,0,1
813834,0.0,0,0
813834,5.0,0,0
813834,13.0,1,0
813834,14.0,0,0
813834,16.0,0,0
813834,47.0,0,0
813834,52.0,0,0
813837,0.0,0,0
813837,5.0,0,0
813837,10.0,0,0
813837,16.0,0,0
