permitID,yelpID,categories,street_address,zip,lat,lon,rating,review_count
6124.0,chopt-creative-salad-company-washington-9,"[[Salad, salad], [Sandwiches, sandwiches]]",[1629 K St NW],20036,38.9028893,-77.0378799,3.5,71.0
3841.0,chopt-creative-salad-company-washington-4,"[[Sandwiches, sandwiches], [Salad, salad]]",[618 12th St NW],20005,38.8979067521,-77.0281084117,4.0,233.0
5223.0,chopt-creative-salad-company-washington-8,"[[American (New), newamerican], [Salad, salad], [Sandwiches, sandwiches]]",[50 Massachusetts Ave NE],20002,38.8976418896,-77.006713917,3.5,76.0
5429.0,chopt-creative-salad-company-washington-2,"[[Vegetarian, vegetarian], [Sandwiches, sandwiches], [Salad, salad]]",[1300 Connecticut Ave NW],20036,38.9075279236,-77.0427093506,3.5,160.0
5061.0,chopt-creative-salad-company-washington-2,"[[Vegetarian, vegetarian], [Sandwiches, sandwiches], [Salad, salad]]",[1300 Connecticut Ave NW],20036,38.9075279236,-77.0427093506,3.5,160.0
147944.0,chopt-creative-salad-company-washington-4,"[[Sandwiches, sandwiches], [Salad, salad]]",[618 12th St NW],20005,38.8979067521,-77.0281084117,4.0,233.0
2037.0,christ-house-washington,"[[Churches, churches], [Community Service/Non-Profit, nonprofit]]",[1717 Columbia Rd NW],20009,38.9249,-77.03998,4.0,3.0
2767.0,chuck-and-billys-bar-and-carryout-washington,"[[Restaurants, restaurants], [Dive Bars, divebars]]",[2718 Georgia Ave NW],20001,38.925636,-77.023162,4.0,6.0
147574.0,chupacabra-washington-6,"[[Latin American, latin], [Breakfast & Brunch, breakfast_brunch], [Mexican, mexican]]",[822 H St NE],20002,38.9003714,-76.9939081,3.5,120.0
2696.0,churreria-madrid-washington,"[[Spanish, spanish], [Tapas/Small Plates, tapasmallplates]]",[2505 Champlain St NW],20009,38.9232978821,-77.0411758423,3.0,60.0
5892.0,circa-at-foggy-bottom-washington-2,"[[American (New), newamerican]]",[2221 I St NW],20037,38.9010887,-77.0494232,3.5,371.0
1914.0,circa-at-dupont-washington-2,"[[American (Traditional), tradamerican], [Wine Bars, wine_bars], [Pizza, pizza]]",[1601 Connecticut Ave NW],20009,38.91137,-77.04405,3.5,514.0
5936.0,circa-at-foggy-bottom-washington-2,"[[American (New), newamerican]]",[2221 I St NW],20037,38.9010887,-77.0494232,3.5,371.0
1362.0,city-buffet-restaurant-washington,"[[Chinese, chinese], [Buffets, buffets], [Cafes, cafes]]",[1101 14th St NW],20005,38.90403,-77.03159,2.0,49.0
3590.0,city-club-of-washington-washington-2,"[[Social Clubs, social_clubs]]","[Columbia Sq, 555 13th St NW]",20004,38.89678,-77.029455,3.0,16.0
2074.0,city-lights-of-china-washington,"[[Chinese, chinese]]",[1731 Connecticut Ave NW],20009,38.9136294298,-77.045459078,3.0,213.0
188480.0,city-tap-house-washington,"[[Gastropubs, gastropubs], [Bars, bars], [American (New), newamerican]]",[901 I St NW],20001,38.9011329,-77.0236995,4.0,890.0
147986.0,city-tap-house-washington,"[[Gastropubs, gastropubs], [Bars, bars], [American (New), newamerican]]",[901 I St NW],20001,38.9011329,-77.0236995,4.0,890.0
172703.0,city-tavern-club-washington,"[[Venues & Event Spaces, venues]]",[3206 M St NW],20007,38.90491,-77.06317,4.5,15.0
147264.0,civil-cigar-lounge-washington-2,"[[Tobacco Shops, tobaccoshops], [Lounges, lounges], [Wine Bars, wine_bars]]","[5335 Wisconsin Ave NW, Ste 200]",20015,38.9604988098,-77.0848007202,4.5,109.0
6392.0,clara-barton-cafe-washington,"[[Sandwiches, sandwiches]]",[431 18th St NW],20006,38.8947075605,-77.0416722447,3.0,7.0
187428.0,claudias-steakhouse-washington,"[[Steakhouses, steak], [Latin American, latin], [Seafood, seafood]]","[1501 K St NW Suite 100, Entrance on 15th St]",20005,38.9029573244,-77.0347143518,3.0,122.0
3031.0,cleveland-park-bar-and-grill-washington-2,"[[Sports Bars, sportsbars], [American (New), newamerican]]",[3421 Connecticut Ave NW],20008,38.9350662231,-77.0576934814,3.0,204.0
6402.0,climax-sports-bar-and-lounge-washington-2,"[[Hookah Bars, hookah_bars], [Sports Bars, sportsbars], [Lounges, lounges]]",[900 Florida Ave NW],20001,38.9177646398,-77.0240149274,4.0,11.0
188009.0,subway-washington-34,"[[Sandwiches, sandwiches]]",[1946 New Hampshire Ave NW],20009,38.9163513,-77.0373688,2.5,6.0
188274.0,2020-restaurant-and-lounge-washington,"[[Lounges, lounges], [Tapas/Small Plates, tapasmallplates]]",[2434 18th St NW],20009,38.92147,-77.04267,4.5,11.0
6982.0,amc-mazza-gallerie-washington,"[[Cinema, movietheaters]]",[5300 Wisconsin Ave. NW],20015,38.9596939087,-77.0857391357,3.0,99.0
5327.0,club-heaven-and-hell-washington-3,"[[Dance Clubs, danceclubs]]",[2327 18th St NW],20009,38.9204292297,-77.0416030884,2.5,62.0
6173.0,timehri-international-washington-2,"[[Dance Clubs, danceclubs]]",[2439 18th St NW],20009,38.921501,-77.0421173,4.0,22.0
3809.0,clydes-of-gallery-place-washington-5,"[[American (Traditional), tradamerican], [Bars, bars], [Seafood, seafood]]",[707 7th St NW],20001,38.8989387187,-77.0216121407,3.5,861.0
2947.0,clydes-of-georgetown-washington-3,"[[American (Traditional), tradamerican], [Bars, bars]]",[3236 M St NW],20007,38.9049,-77.06402,4.0,614.0
1978.0,level-one-washington,"[[American (New), newamerican], [Breakfast & Brunch, breakfast_brunch], [Burgers, burgers]]",[1639 R St NW],20009,38.91281,-77.03821,3.5,294.0
4055.0,co-co-sala-washington,"[[American (New), newamerican], [Chocolatiers & Shops, chocolate], [Lounges, lounges]]",[929 F St NW],20004,38.8974749,-77.0251875,4.0,1272.0
2303.0,the-coffee-bean-and-tea-leaf-washington,"[[Coffee & Tea, coffee]]","[Washington Hilton, 1919 Connecticut Ave NW]",20009,38.916639798,-77.0454668999,4.0,33.0
5028.0,coffee-nature-washington,"[[Coffee & Tea, coffee], [Korean, korean], [Sandwiches, sandwiches]]",[4224 Fessenden St NW],20016,38.9546448737,-77.0828837156,4.0,77.0
188229.0,coffy-cafe-washington,"[[Cafes, cafes], [Coffee & Tea, coffee], [Creperies, creperies]]",[3310 14th St NW],20010,38.9304281,-77.0329024,4.0,166.0
6500.0,coffy-cafe-washington,"[[Cafes, cafes], [Coffee & Tea, coffee], [Creperies, creperies]]",[3310 14th St NW],20010,38.9304281,-77.0329024,4.0,166.0
3917.0,chick-fil-a-washington,"[[Fast Food, hotdogs]]","[Marvin Center, 800 21st St NW]",20052,38.9001312,-77.0471497,3.0,5.0
187317.0,colony-club-washington,"[[Coffee & Tea, coffee], [Cafes, cafes], [Bars, bars]]",[3118 Georgia Ave NW],20010,38.929573,-77.023719,4.5,73.0
188284.0,columbia-room-washington-2,"[[Cocktail Bars, cocktailbars]]",[124 Blagden Alley NW],20001,38.907242,-77.0249789,4.5,25.0
6878.0,columbia-station-washington,"[[Jazz & Blues, jazzandblues], [American (New), newamerican]]",[2325 18th St  NW],20009,38.9203796387,-77.0415878296,3.5,87.0
2597.0,columbia-station-washington,"[[Jazz & Blues, jazzandblues], [American (New), newamerican]]",[2325 18th St  NW],20009,38.9203796387,-77.0415878296,3.5,87.0
137262.0,comet-ping-pong-washington,"[[Pizza, pizza]]",[5037 Connecticut Ave NW],20008,38.9558894,-77.0700948,3.5,570.0
3442.0,comet-ping-pong-washington,"[[Pizza, pizza]]",[5037 Connecticut Ave NW],20008,38.9558894,-77.0700948,3.5,570.0
1829.0,commissary-washington,"[[American (New), newamerican], [Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches]]",[1443 P St NW],20005,38.9098062295,-77.0335950193,3.5,747.0
172325.0,compass-rose-washington-3,"[[Mediterranean, mediterranean], [Ethnic Food, ethnicmarkets], [Gastropubs, gastropubs]]",[1346 T St NW],20009,38.9154319818,-77.031490244,4.0,274.0
5511.0,constitution-cafe-washington,"[[Cafes, cafes]]",[145 N St NE],20002,38.9068108,-77.0045929,3.0,15.0
5921.0,constitution-cafe-washington-3,"[[Cafes, cafes]]",[14th St NW & Constitution Ave NW],20560,38.8916587605,-77.0302440539,2.0,8.0
187930.0,convivial-washington,"[[American (New), newamerican]]",[801 O ST NW],20001,38.9086949,-77.0231236,4.0,163.0
173042.0,copycat-co-washington-2,"[[Cocktail Bars, cocktailbars], [Chinese, chinese]]",[1110 H St NE],20002,38.9004554749,-76.991027832,4.5,216.0
1420.0,corduroy-washington-4,"[[American (New), newamerican]]",[1122 9th St NW],20001,38.9050750732,-77.0243606567,4.0,469.0
6940.0,cork-n-bottle-washington,"[[Beer, Wine & Spirits, beer_and_wine]]",[7421 Georgia Ave NW],20012,38.9799880981,-77.0260848999,4.5,10.0
6249.0,cork-market-and-tasting-room-washington,"[[Beer, Wine & Spirits, beer_and_wine], [Convenience Stores, convenience]]",[1805 14th St NW],20009,38.9396506366,-77.0313262939,3.5,49.0
147580.0,corner-bakery-cafe-washington-3,"[[Bakeries, bakeries], [Sandwiches, sandwiches]]","[Union Station, 50 Massachusetts Ave NE]",20002,38.8975028992,-77.0062103271,3.0,36.0
6098.0,corner-bakery-cafe-washington-8,"[[Cafes, cafes], [Breakfast & Brunch, breakfast_brunch]]",[777 6th St NW],20001,38.8996147105,-77.0197199193,3.0,80.0
6885.0,corner-bakery-cafe-washington,"[[Bakeries, bakeries], [American (New), newamerican]]",[1828 L St NW],20036,38.9034156799,-77.0429229736,3.5,81.0
2150.0,corner-bakery-cafe-washington,"[[Bakeries, bakeries], [American (New), newamerican]]",[1828 L St NW],20036,38.9034156799,-77.0429229736,3.5,81.0
2221.0,corner-bakery-cafe-washington,"[[Bakeries, bakeries], [American (New), newamerican]]",[1828 L St NW],20036,38.9034156799,-77.0429229736,3.5,81.0
3513.0,corner-bakery-cafe-washington-5,"[[Cafes, cafes]]",[529 14th St NW],20045,38.8969917297,-77.03125,3.0,146.0
5266.0,food-corner-kabob-house-washington,"[[Afghan, afghani]]",[2029 P St NW],20036,38.9099007,-77.0462189,4.0,257.0
1857.0,cornerstone-cafe-washington,"[[Buffets, buffets]]",[1501 M St NW],20005,38.90592,-77.03498,4.0,27.0
3785.0,cosi-washington-11,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",[1001 Pennsylvania Ave NW],20004,38.8962484202,-77.0261898292,3.5,66.0
1695.0,cosi-washington-11,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",[1001 Pennsylvania Ave NW],20004,38.8962484202,-77.0261898292,3.5,66.0
1855.0,cosí-washington-31,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee], [American (Traditional), tradamerican]]",[1700 Pennsylvania Ave NW],20006,38.89859,-77.039867,3.0,72.0
1720.0,cosi-washington-8,"[[Sandwiches, sandwiches]]",[1919 M St NW],20036,38.9061088562,-77.0444641113,2.0,13.0
3697.0,cosi-washington-3,"[[Sandwiches, sandwiches]]",[601 Pennsylvania Ave NW],20004,38.89338,-77.02052,3.0,37.0
2008.0,cosí-washington-31,"[[Sandwiches, sandwiches], [Coffee & Tea, coffee], [American (Traditional), tradamerican]]",[1700 Pennsylvania Ave NW],20006,38.89859,-77.039867,3.0,72.0
1251.0,cosi-washington-11,"[[Sandwiches, sandwiches], [Delis, delis], [American (New), newamerican]]",[1001 Pennsylvania Ave NW],20004,38.8962484202,-77.0261898292,3.5,66.0
3499.0,cosi-washington-7,"[[Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",[5252 Wisconsin Ave NW],20015,38.958713,-77.085205,3.0,39.0
3118.0,cosi-washington-17,"[[American (New), newamerican]]","[Georgetown University, 1300 36th St NW]",20007,38.907215,-77.070469,2.0,19.0
4599.0,cosmo-cafe-washington,"[[Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches], [Salad, salad]]",[600 Maryland Ave SW],20024,38.88599,-77.02074,2.5,45.0
2489.0,cosmos-club-washington,"[[Bars, bars], [American (New), newamerican], [Social Clubs, social_clubs]]",[2121 Massachusetts Ave NW],20008,38.9117088318,-77.0477371216,3.5,26.0
147239.0,costco-washington-2,"[[Discount Store, discountstore], [Wholesale Stores, wholesale_stores]]",[2441 Market St NE],20018,38.9206619924,-76.9504713616,4.0,109.0
4132.0,courtyard-washington-capitol-hill-navy-yard-washington,"[[Hotels, hotels]]",[140 L Street SE],20003,38.8777199,-77.00398,3.0,54.0
147496.0,courtyard-washington-dc-dupont-circle-washington,"[[Hotels, hotels]]",[1900 Connecticut Avenue NW],20009,38.9159927368,-77.0468902588,3.0,41.0
2256.0,courtyard-washington-dc-dupont-circle-washington,"[[Hotels, hotels]]",[1900 Connecticut Avenue NW],20009,38.9159927368,-77.0468902588,3.0,41.0
137302.0,courtyard-washington-dc-dupont-circle-washington,"[[Hotels, hotels]]",[1900 Connecticut Avenue NW],20009,38.9159927368,-77.0468902588,3.0,41.0
172553.0,crane-and-turtle-washington-2,"[[Japanese, japanese], [French, french]]",[828 Upshur St NW],20011,38.9417524969,-77.0245882496,4.5,111.0
1657.0,creme-café-and-lounge-washington-2,"[[American (Traditional), tradamerican], [Soul Food, soulfood]]",[1322 U St NW],20009,38.9168663,-77.0304108,3.5,318.0
172584.0,creme-café-and-lounge-washington-2,"[[American (Traditional), tradamerican], [Soul Food, soulfood]]",[1322 U St NW],20009,38.9168663,-77.0304108,3.5,318.0
2390.0,crepeaway-washington,"[[Creperies, creperies]]",[2001 L St NW],20036,38.90403,-77.04528,4.0,281.0
6861.0,crios-modern-mexican-washington,"[[Mexican, mexican]]",[2120 P St NW],20037,38.9093704,-77.0473099,3.5,185.0
3327.0,crisp-and-juicy-washington,"[[Latin American, latin], [Peruvian, peruvian], [Sandwiches, sandwiches]]",[4533 Wisconsin Ave NW],20016,38.948861,-77.0799992,3.0,70.0
188001.0,crisp-kitchen-bar-washington,"[[American (New), newamerican], [Burgers, burgers], [Cocktail Bars, cocktailbars]]",[1837 1st St NW],20001,38.9153633118,-77.0118942261,4.0,92.0
6545.0,crowell-and-moring-washington-2,"[[Lawyers, lawyers]]",[1001 Pennsylvania Ave NW],20004,38.8954620361,-77.0263061523,5.0,1.0
5242.0,cuba-libre-restaurant-and-rum-bar-washington,"[[Cuban, cuban], [Lounges, lounges]]",[801 9th St NW],20001,38.9002991,-77.0235977,3.5,914.0
1431.0,culinaerie-washington,"[[Cooking Schools, cookingschools]]",[1131 14th St NW],20005,38.9045143,-77.0318222,4.5,88.0
2258.0,cupa-cupa-washington-3,"[[Coffee & Tea, coffee], [Delis, delis]]",[600 New Hampshire Ave NW],20037,38.8978004,-77.0551987,3.0,14.0
187840.0,curry-and-pie-washington,"[[Indian, indpak], [Pizza, pizza], [Asian Fusion, asianfusion]]",[1204 34th St NW],20007,38.9053344727,-77.0679779053,4.5,52.0
6775.0,cusbah-washington,"[[Pakistani, pakistani], [Indian, indpak], [American (New), newamerican]]",[1128 H St NE],20002,38.900414,-76.990471,4.0,213.0
147739.0,custom-fuel-pizza-washington,"[[Pizza, pizza]]",[1747 Pennsylvania Ave NW],20006,38.8996242,-77.0412528,3.5,97.0
173135.0,dirty-south-deli-washington,"[[Delis, delis], [Cafes, cafes]]","[The National Museum of the Arts, 1250 New York Ave NW]",20005,38.9003992081,-77.0288090408,4.5,5.0
147773.0,da-luft-restaurant-and-lounge-washington,"[[Lounges, lounges], [American (New), newamerican]]",[1242 H St NE],20002,38.9004097,-76.9888077,2.5,21.0
188796.0,dacha-beer-garden-washington,"[[Beer Gardens, beergardens]]",[1600 7th St NW],20001,38.9109966,-77.0219468,4.0,171.0
2149.0,dacor-bacon-house-foundation-washington,"[[Landmarks & Historical Buildings, landmarks]]",[1801 F St NW],20006,38.8976288,-77.0420914,4.5,2.0
4840.0,dacor-bacon-house-foundation-washington,"[[Landmarks & Historical Buildings, landmarks]]",[1801 F St NW],20006,38.8976288,-77.0420914,4.5,2.0
147417.0,daikaya-ramen-shop-washington,"[[Ramen, ramen]]","[705 6th St NW, 1st Fl]",20001,38.898575,-77.019589,4.0,1485.0
6137.0,daily-grill-washington-3,"[[American (Traditional), tradamerican]]",[1310 Wisconsin Avenue],20007,38.9069467471,-77.0639878328,3.5,111.0
1634.0,daily-grill-washington-3,"[[American (Traditional), tradamerican]]",[1310 Wisconsin Avenue],20007,38.9069467471,-77.0639878328,3.5,111.0
1467.0,daily-grill-washington,"[[American (Traditional), tradamerican]]",[1200 18th Street NW],20036,38.9059448242,-77.0420608521,3.0,277.0
2085.0,le-mirch-washington-dc,"[[Indian, indpak]]",[1736 Connecticut Ave NW],20009,38.913702,-77.046171,4.0,236.0
1928.0,darlington-house-washington,"[[American (New), newamerican], [Italian, italian]]",[1610 20th St NW],20009,38.91163,-77.04521,3.0,258.0
6643.0,darnells-bar-washington,"[[Lounges, lounges]]",[944 Florida Ave NW],20001,38.91931,-77.02524,4.5,103.0
1500.0,das-ethiopian-washington,"[[Ethiopian, ethiopian], [Vegetarian, vegetarian]]",[1201 28th St NW],20007,38.9053881168,-77.0569755882,4.0,196.0
3278.0,davenport-coffee-lounge-washington,"[[Coffee & Tea, coffee]]","[4400 Massachusetts Ave, SIS Bldg 1st Fl]",20016,38.9359978635,-77.0883991207,4.0,28.0
172780.0,dbgb-kitchen-and-bar-washington,"[[American (New), newamerican], [French, french], [Desserts, desserts]]",[931 H St NW],20001,38.8999449,-77.0247028,3.5,275.0
5234.0,dc9-nightclub-washington,"[[Bars, bars], [Music Venues, musicvenues], [Burgers, burgers]]",[1940 9th St NW],20001,38.9166967636,-77.0241419163,3.5,220.0
3555.0,dc-boathouse-washington,"[[American (Traditional), tradamerican]]",[5441 MacArthur Blvd NW],20016,38.92997,-77.106625,3.0,44.0
1552.0,dc-bread-and-brew-washington,"[[Coffee & Tea, coffee], [Cafes, cafes]]",[1247 20th St NW],20036,38.9069009043,-77.0446403601,3.5,188.0
2453.0,dc-cafe-washington,"[[Greek, greek], [Mediterranean, mediterranean]]",[2035 P St NW],20036,38.909828186,-77.0464401245,3.5,181.0
1767.0,dc-coast-washington-2,"[[American (New), newamerican]]",[1401 K St NW],20005,38.9027649,-77.032225,3.5,343.0
1160.0,dc-eagle-washington,"[[Gay Bars, gaybars]]",[639 New York Ave NW],20001,38.9035121217,-77.02103241,3.5,13.0
5731.0,dc-eagle-washington,"[[Gay Bars, gaybars]]",[639 New York Ave NW],20001,38.9035121217,-77.02103241,3.5,13.0
3762.0,dc-eagle-washington,"[[Gay Bars, gaybars]]",[639 New York Ave NW],20001,38.9035121217,-77.02103241,3.5,13.0
173152.0,dc-eagle-washington,"[[Gay Bars, gaybars]]",[639 New York Ave NW],20001,38.9035121217,-77.02103241,3.5,13.0
187384.0,dc-grill-express-washington,"[[American (Traditional), tradamerican], [Burgers, burgers], [Sandwiches, sandwiches]]",[1917 18th St NW],20009,38.9160728455,-77.0413818359,4.5,68.0
173219.0,dc-grill-express-washington,"[[American (Traditional), tradamerican], [Burgers, burgers], [Sandwiches, sandwiches]]",[1917 18th St NW],20009,38.9160728455,-77.0413818359,4.5,68.0
5909.0,city-2-cafe-washington,"[[Delis, delis], [Korean, korean]]",[1917 18th St NW],20009,38.916214,-77.041394,4.0,16.0
172756.0,dc-harvest-washington-3,"[[American (New), newamerican]]",[517 H St NE],20002,38.9001212935,-76.9986728895,3.5,198.0
147983.0,dc-noodles-washington-6,"[[Thai, thai], [Asian Fusion, asianfusion]]",[1412 U St NW],20009,38.9168663,-77.0323257,4.0,401.0
4887.0,dc-noodles-washington-6,"[[Thai, thai], [Asian Fusion, asianfusion]]",[1412 U St NW],20009,38.9168663,-77.0323257,4.0,401.0
6572.0,dc-reynolds-washington,"[[American (Traditional), tradamerican], [Bars, bars], [Vegetarian, vegetarian]]",[3628 Georgia Ave NW],20010,38.9348869324,-77.0242462158,4.0,174.0
6114.0,dc-thai-restaurant-washington-3,"[[Thai, thai], [Asian Fusion, asianfusion]]",[1018 Vermont Ave NW],20005,38.90325,-77.03381,3.5,118.0
4442.0,villa-maya-rockville,"[[Tex-Mex, tex-mex], [Latin American, latin]]",[5532 Norbeck Rd],20853,39.0944540181,-77.1108633232,4.0,195.0
172926.0,dc-3-washington-2,"[[Hot Dogs, hotdog]]",[423 8th St SE],20003,38.8830299,-76.9952774,3.5,291.0
5354.0,dc-3-washington-2,"[[Hot Dogs, hotdog]]",[423 8th St SE],20003,38.8830299,-76.9952774,3.5,291.0
3372.0,decarlos-restaurant-washington,"[[Italian, italian], [Breakfast & Brunch, breakfast_brunch]]",[4822 Yuma St NW],20016,38.9462261749,-77.0949697495,3.5,36.0
2973.0,dean-and-deluca-washington,"[[Specialty Food, gourmet], [Grocery, grocery]]",[3276 M St NW],20007,38.90469,-77.06517,3.5,310.0
188281.0,declaration-washington,"[[Pizza, pizza], [American (Traditional), tradamerican]]",[804 V St NW],20001,38.9176567765,-77.0231305062,3.5,38.0
147384.0,del-campo-washington,"[[Peruvian, peruvian], [Argentine, argentine], [Steakhouses, steak]]",[777 I St NW],20001,38.9009933,-77.0226135,3.5,398.0
172791.0,del-friscos-double-eagle-steak-house-washington-3,"[[Steakhouses, steak]]","[950 I St NW, Ste 501]",20001,38.9006796289,-77.0247283694,3.5,312.0
6792.0,del-friscos-grille-washington-3,"[[Steakhouses, steak], [Bars, bars]]",[1201 Pennsylvania Ave NW],20004,38.895690918,-77.0286102295,3.5,341.0
833.0,deli-city-restaurant-washington,"[[Sandwiches, sandwiches]]",[2200 Bladensburg Rd NE],20018,38.9197616577,-76.9708633423,4.5,42.0
3774.0,deli-zique-washington-2,"[[Coffee & Tea, coffee], [Bagels, bagels], [Sandwiches, sandwiches]]",[650 Massachusetts Ave NW],20001,38.901534,-77.0215305,4.0,68.0
6318.0,dennys-washington-5,"[[Diners, diners], [American (Traditional), tradamerican], [Breakfast & Brunch, breakfast_brunch]]",[1250 Bladensburg Rd NE],20002,38.906743396,-76.9794210065,3.0,48.0
1033.0,dennys-washington,"[[Diners, diners], [American (Traditional), tradamerican], [Breakfast & Brunch, breakfast_brunch]]",[4445 Benning Rd NE],20019,38.8904378368,-76.9383247197,3.5,38.0
172988.0,denson-liquor-bar-washington,"[[Cocktail Bars, cocktailbars]]",[600 F St NW],20004,38.8970680237,-77.0201263428,4.0,106.0
148225.0,u-s-department-of-education-cafeteria-washington,"[[Cafes, cafes]]",[400 Maryland Ave SW],20202,38.886425,-77.018929,3.5,3.0
4539.0,u-s-department-of-education-cafeteria-washington,"[[Cafes, cafes]]",[400 Maryland Ave SW],20202,38.886425,-77.018929,3.5,3.0
4587.0,u-s-immigration-and-customs-enforcement-washington,"[[Public Services & Government, publicservicesgovt]]",[500 12th St SW],20536,38.8840522766,-77.0274887085,1.0,1.0
188614.0,u-s-department-of-labor-washington,"[[Public Services & Government, publicservicesgovt]]",[200 Constitution Ave NW],20002,38.8920794,-77.0136811,2.0,4.0
4976.0,desperados-burgers-and-bar-washington,"[[Burgers, burgers]]",[1342 U St NW],20009,38.916729,-77.0312271,3.0,185.0
147260.0,desperados-burgers-and-bar-washington,"[[Burgers, burgers]]",[1342 U St NW],20009,38.916729,-77.0312271,3.0,185.0
172680.0,devon-and-blakely-washington-4,"[[Delis, delis], [Soup, soup], [Sandwiches, sandwiches]]",[919 18th St NW],20006,38.901882,-77.041283,3.0,55.0
5696.0,devon-and-blakely-washington-5,"[[American (Traditional), tradamerican]]",[2200 Pennsylvania Ave NW],20037,38.9020769298,-77.0490670949,3.5,62.0
6688.0,devon-and-blakely-washington-2,"[[Sandwiches, sandwiches]]",[803 15th Street NW],20005,38.9003656805,-77.0335806906,3.5,57.0
7135.0,dickson-wine-bar-washington,"[[Wine Bars, wine_bars]]",[903 U St NW],20001,38.9171739,-77.0242646,4.0,222.0
6872.0,dino-washington,"[[Italian, italian]]",[3435 Connecticut Ave NW],20008,38.935382,-77.058214,3.5,352.0
172454.0,dinos-grotto-washington-5,"[[Italian, italian], [Cocktail Bars, cocktailbars], [Seafood, seafood]]",[1914 9th St NW],20001,38.9160346985,-77.0242843628,4.0,167.0
5352.0,phat-pig-washington,"[[Ramen, ramen]]",[1223 Connecticut Ave NW],20036,38.9065047984,-77.0415038985,3.0,9.0
4050.0,the-river-inn-washington,"[[Hotels, hotels]]",[924 25th Street NW],20037,38.9014711342,-77.0536400186,4.0,68.0
2949.0,district-2-bar-and-grille-washington,"[[American (New), newamerican], [Bars, bars]]",[3238 Wisconsin Ave NW],20016,38.9332695,-77.0727234,3.0,92.0
3449.0,district-chophouse-and-brewery-washington,"[[Steakhouses, steak]]",[509 7th St NW],20004,38.89652,-77.02155,3.5,627.0
6108.0,district-commons-washington-3,"[[American (New), newamerican]]",[2200 Pennsylvania Ave NW],20037,38.901950583,-77.0494182851,3.5,610.0
7219.0,dgs-delicatessen-washington,"[[Delis, delis]]",[1317 Connecticut Ave NW],20036,38.9079348743,-77.0422576368,3.5,429.0
6387.0,district-kitchen-washington,"[[American (New), newamerican]]",[2606 Connecticut Ave NW],20008,38.9238692075,-77.0517721027,3.5,221.0
6069.0,district-of-pi-washington,"[[Pizza, pizza], [Gluten-Free, gluten_free]]",[910 F St NW],20004,38.8972054,-77.0244675,4.0,931.0
147995.0,district-of-pi-washington,"[[Pizza, pizza], [Gluten-Free, gluten_free]]",[910 F St NW],20004,38.8972054,-77.0244675,4.0,931.0
147593.0,district-taco-washington-2,"[[Mexican, mexican], [Gluten-Free, gluten_free]]",[656 Pennsylvania Ave SE],20003,38.885078,-76.9968537,4.0,223.0
6694.0,district-taco-washington-6,"[[Mexican, mexican]]",[1309 F St NW],20004,38.8975982666,-77.0301589966,4.0,907.0
172412.0,district-taco-washington-4,"[[Mexican, mexican]]",[1919 M St NW],20036,38.906107,-77.044461,3.5,191.0
7100.0,döner-bistro-washington,"[[German, german]]",[1654 Columbia Rd NW],20009,38.925396,-77.038604,3.5,156.0
172920.0,dog-tag-bakery-washington-4,"[[Bakeries, bakeries], [Cafes, cafes], [Sandwiches, sandwiches]]",[3206 Grace St NW],20007,38.9038352966,-77.0631713867,4.5,88.0
147803.0,doi-moi-washington,"[[Vietnamese, vietnamese], [Thai, thai], [Asian Fusion, asianfusion]]",[1800 14th St NW],20009,38.914101865,-77.0321429153,3.5,357.0
172628.0,dolcezza-washington-8,"[[Desserts, desserts], [Coffee & Tea, coffee], [Gelato, gelato]]",[1418 14th St NW],20005,38.909487,-77.032262,3.5,135.0
172606.0,dolphins-fish-and-chicken-washington,"[[Chicken Wings, chicken_wings], [American (Traditional), tradamerican], [Seafood, seafood]]",[2301 Bladensburg Rd NE],20018,38.92022,-76.96971,3.5,19.0
4795.0,don-jaime-restaurant-washington,"[[Mexican, mexican], [Latin American, latin]]",[3209 Mount Pleasant St NW],20010,38.9314804,-77.0381775,3.5,41.0
1992.0,don-juan-restaurant-washington,"[[Mexican, mexican]]",[1660 Lamont St NW],20010,38.9310684,-77.0386276,3.5,82.0
2778.0,don-lobos-mexican-grill-washington-2,"[[Mexican, mexican]]",[2811 M St NW],20007,38.90548,-77.0574199,2.5,84.0
2862.0,dos-gringos-cafe-washington,"[[Vegetarian, vegetarian], [American (New), newamerican], [Coffee & Tea, coffee]]",[3116 Mt. Pleasant St NW],20010,38.929409,-77.0379333,3.0,145.0
7076.0,drafting-table-washington,"[[Gastropubs, gastropubs], [Breakfast & Brunch, breakfast_brunch]]",[1529 14th St NW],20005,38.9107627869,-77.031578064,3.0,202.0
188307.0,drift-on-7th-washington,"[[Seafood, seafood]]",[1819 7th St NW],20001,38.9147579,-77.0217751,4.0,20.0
172830.0,driftwood-kitchen-washington,"[[Bars, bars], [American (Traditional), tradamerican], [Mediterranean, mediterranean]]",[400 H St NE],20002,38.9004669189,-77.0003814697,3.5,146.0
